Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
UPSRTC - BDN0046,Ordinary Non AC Seater 2+3,21:00,03:30,06h 30m,INR 411,52 Seats available,"3.3
1",https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - KSB0005,Shatabdi AC Seater 2+2,23:00,05:00,06h 00m,INR 505,20 Seats available,"2.1
77",https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
RS YADAV SMART BUS,Bharat Benz A/C Seater /Sleeper (2+1),21:40,06:50,09h 10m,INR 1099,12 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
RSRTC - 194214,Express Non AC Seater 2+3,17:10,21:30,04h 20m,INR 333,42 Seats available,"1.0
3",https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),15:00,19:45,04h 45m,284,10 Seats available,"3.7
248",https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),15:15,19:30,04h 15m,INR 399,14 Seats available,"3.8
4",https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
FlixBus,Bharat Benz A/C Seater (2+2),15:25,20:15,04h 50m,INR 414.29,34 Seats available,3.9,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),16:00,20:40,04h 40m,321,26 Seats available,"3.7
255",https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,02:40,04h 10m,539,32 Seats available,3.5,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),16:00,19:00,03h 00m,INR 399,15 Seats available,3.9,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),16:30,21:05,04h 35m,284,30 Seats available,"4.0
36",https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),17:00,21:35,04h 35m,284,26 Seats available,"4.0
247",https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
FlixBus,AC Seater (2+2),17:00,22:25,05h 25m,INR 200,25 Seats available,"3.6
30",https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Raj Kalpana Travels Pvt.ltd.,Bharat Benz A/C Seater /Sleeper (2+1),17:30,21:00,03h 30m,INR 289,25 Seats available,"4.3
44",https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),17:40,21:15,03h 35m,INR 399,20 Seats available,"3.5
3",https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Gola Bus Service,VE A/C Seater / Sleeper (2+1),18:00,21:00,03h 00m,INR 399,30 Seats available,"3.9
16",https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
NueGo,Electric A/C Seater (2+2),18:00,22:45,04h 45m,284,22 Seats available,"4.0
209",https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),18:55,22:10,03h 15m,INR 399,31 Seats available,"4.4
65",https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),22:00,02:25,04h 25m,INR 799,27 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Fasttrack Travels,VE A/C Seater / Sleeper (2+2),22:30,01:50,03h 20m,INR 799,4 Seats available,"4.4
5",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),22:45,01:10,02h 25m,674,8 Seats available,"3.2
3",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
FlixBus,AC Seater (2+2),22:45,02:35,03h 50m,INR 732.14,15 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),23:00,03:00,04h 00m,670,13 Seats available,"4.0
18",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Satlok express,AC Seater (2+2),23:00,03:01,04h 01m,INR 699,5 Seats available,3.0,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Shri Bawa Lal Tour and Travels,A/C Seater/Sleeper (2+1),23:30,03:20,03h 50m,INR 699,32 Seats available,3.0,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Royal Safari India Travels,Bharat Benz A/C Sleeper (2+1),22:30,02:30,04h 00m,749,26 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Rahul Travels,AshokLeyland Stile A/C,21:00,00:45,03h 45m,INR 699,17 Seats available,1.0,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Rahul Travels,AshokLeyland Stile A/C,21:30,01:15,03h 45m,INR 699,14 Seats available,"1.0
1",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Satlok express,A/C Seater / Sleeper (2+1),22:30,02:31,04h 01m,INR 549,29 Seats available,"2.4
2",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
VIP LUXURY TRIPS,A/C Seater / Sleeper (2+2),22:45,03:00,04h 15m,INR 699,44 Seats available,2.0,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Satlok express,A/C Seater / Sleeper (2+1),22:45,02:46,04h 01m,INR 800,43 Seats available,1.9,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),23:00,00:55,01h 55m,931,13 Seats available,"3.6
2",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
RS YADAV SMART BUS,Bharat Benz A/C Seater /Sleeper (2+1),21:40,02:35,04h 55m,INR 1099,12 Seats available,"5.0
1",https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Bihar state road transport corporation (BSRTC) - 117804,Volvo A/C Sleeper (2+1),16:30,02:20,09h 50m,INR 1342,18 Seats available,"3.0
1",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Gola Bus Service,VE A/C Seater / Sleeper (2+1),22:30,06:30,08h 00m,INR 699,16 Seats available,"4.7
1561",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),23:45,07:45,08h 00m,788,30 Seats available,"4.7
1026",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
AdInternational Tourist Centre,VE A/C Seater / Sleeper (2+1),22:40,07:00,08h 20m,INR 1399,42 Seats available,"4.3
592",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),23:50,07:30,07h 40m,788,33 Seats available,"4.6
1392",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),23:35,07:15,07h 40m,INR 719,35 Seats available,"4.5
1316",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:55,08:00,08h 05m,INR 629,33 Seats available,"4.6
602",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
AdRaj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),20:20,04:00,07h 40m,INR 1299,11 Seats available,"3.6
40",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:05,07:30,08h 25m,855,25 Seats available,"4.5
1035",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:45,05:45,08h 00m,INR 709,31 Seats available,"4.5
816",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),21:30,06:00,08h 30m,INR 739,32 Seats available,"4.6
574",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,06:30,08h 30m,INR 609,29 Seats available,"4.6
323",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,07:20,09h 20m,673,34 Seats available,"4.2
818",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:45,08:05,08h 20m,INR 599,34 Seats available,"4.5
480",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:35,07:15,07h 40m,INR 619,35 Seats available,"4.5
390",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
