Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
APSRTC - 6985,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,03:30,05h 00m,INR 340,30 Seats available,"3.9
43",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
APSRTC - 6781,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:45,03:30,04h 45m,INR 307,18 Seats available,"4.3
23",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
APSRTC - 6960,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,03:05,03h 50m,INR 340,32 Seats available,"3.0
40",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
APSRTC - 6703,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,03:35,03h 50m,INR 340,17 Seats available,"3.3
38",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
APSRTC - 6962,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:58,03:50,03h 52m,INR 340,32 Seats available,"3.4
33",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
APSRTC - 6986,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:59,04:20,04h 21m,INR 340,31 Seats available,"3.4
74",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),20:05,23:40,03h 35m,INR 1050,8 Seats available,"4.5
8",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
YAS TOURS AND TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:10,01:15,03h 05m,INR 800,32 Seats available,"4.7
19",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
OVR Travels,NON A/C Sleeper (2+1),23:40,05:30,05h 50m,INR 850,22 Seats available,"4.0
22",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
Orange Tours and Travels Platinum,Volvo Multi-Axle Sleeper A/C (2+1),23:00,02:30,03h 30m,INR 3500,41 Seats available,"4.0
8",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:00,01:15,03h 15m,INR 1000,14 Seats available,"4.1
9",https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
FRESHBUS,Electric A/C Seater (2+2),14:00,20:20,06h 20m,449,29 Seats available,"4.6
475",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
Sea Bird Tourist,A/C Sleeper (2+1),14:00,20:00,06h 00m,INR 500,28 Seats available,"4.9
15",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
Vibhav Holidays,A/C Sleeper (2+1),14:30,19:30,05h 00m,INR 476.19,17 Seats available,"3.0
3",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
FRESHBUS,Electric A/C Seater (2+2),15:15,20:35,05h 20m,449,36 Seats available,"4.5
221",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
NueGo,Electric A/C Seater (2+2),15:30,22:15,06h 45m,332,29 Seats available,"4.3
202",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
VEGA BUS,A/C Seater / Sleeper (2+1),16:00,22:00,06h 00m,318,26 Seats available,"3.0
3",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
BSRM Travels,A/C Seater / Sleeper (2+1),23:25,05:40,06h 15m,INR 399,23 Seats available,"4.3
5",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
NueGo,Electric A/C Seater (2+2),16:00,22:45,06h 45m,332,32 Seats available,"3.9
16",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
NueGo,Electric A/C Seater (2+2),18:00,00:10,06h 10m,332,31 Seats available,"4.0
294",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
NueGo,Electric A/C Seater (2+2),19:30,01:40,06h 10m,332,42 Seats available,"4.1
320",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
SIVA SAI BALAJI TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),22:35,04:30,05h 55m,INR 424,31 Seats available,3.6,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
VSN Travels,A/C Sleeper (2+1),22:40,05:30,06h 50m,INR 590,14 Seats available,"3.9
144",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
Kundana Travels,Non A/C Seater / Sleeper (2+1),22:45,05:55,07h 10m,INR 349,8 Seats available,"4.1
118",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
VSN Travels,A/C Seater / Sleeper (2+1),22:50,05:00,06h 10m,INR 499,19 Seats available,"4.3
101",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
Sai Balaji Travels,Non A/C Seater / Sleeper (2+1),22:50,04:15,05h 25m,INR 399,17 Seats available,"3.9
184",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
SBR Travels,NON A/C Sleeper (2+1),22:50,03:40,04h 50m,INR 499,5 Seats available,"3.3
6",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
Lakshmi Gayatri Travels,NON A/C Hi-Tech (2+2),22:50,04:55,06h 05m,INR 349,30 Seats available,"3.2
110",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
Pragathi Travels,NON A/C Push Back (2+2),23:00,05:00,06h 00m,INR 399,21 Seats available,"3.6
59",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
Morning Star Travels,A/C Sleeper (2+1),23:00,04:00,05h 00m,INR 590,12 Seats available,"3.5
80",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
SVR Bus,Non A/C Seater / Sleeper (2+1),23:05,04:45,05h 40m,INR 399,23 Seats available,"4.1
68",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
APSRTC - 5984,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,02:45,05h 30m,INR 467,19 Seats available,"3.2
34",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 4590,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,02:45,05h 15m,INR 467,16 Seats available,"2.5
7",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 5997,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:42,05h 27m,INR 467,17 Seats available,"3.8
110",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 4584,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:19,05h 04m,INR 467,20 Seats available,"4.5
74",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 5944,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:25,03:58,05h 33m,INR 467,21 Seats available,"3.8
96",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 4588,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,03:49,05h 04m,INR 467,19 Seats available,"4.0
97",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 5969,INDRA(A.C. Seater),22:50,02:44,03h 54m,INR 565,27 Seats available,"3.2
106",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 5938,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:05,04:42,05h 37m,INR 467,20 Seats available,"3.8
47",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 5987,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,05:00,05h 30m,INR 467,18 Seats available,"4.3
49",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
JOSH BUS,Non A/C Seater / Sleeper (2+1),22:45,06:00,07h 15m,INR 500,16 Seats available,"4.3
90",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
Kamakshi Tours And Travels,A/C Seater / Sleeper (2+1),22:25,06:20,07h 55m,INR 550,23 Seats available,"4.4
69",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
Kaveri Travels,A/C Sleeper (2+1),22:55,05:00,06h 05m,INR 700,24 Seats available,"3.9
115",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
Sri Krishna Travels,NON A/C Semi Sleeper / Sleeper (2+1),23:05,05:30,06h 25m,INR 500,25 Seats available,"3.7
115",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:45,05:30,06h 45m,INR 500,26 Seats available,"3.8
79",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
TGSRTC - 9570,Super Luxury (Non AC Seater 2+2 Push Back),18:00,23:20,05h 20m,INR 450,13 Seats available,"3.3
58",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
TGSRTC - 7771,Super Luxury (Non AC Seater 2+2 Push Back),20:45,04:30,07h 45m,INR 725,15 Seats available,"2.7
25",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
TGSRTC - 1763,Super Luxury (Non AC Seater 2+2 Push Back),21:30,04:20,06h 50m,INR 681,6 Seats available,"4.0
86",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
TGSRTC - 7769,Super Luxury (Non AC Seater 2+2 Push Back),21:50,05:20,07h 30m,INR 720,20 Seats available,"2.7
8",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
TGSRTC - 1541,Super Luxury (Non AC Seater 2+2 Push Back),22:40,05:00,06h 20m,INR 600,6 Seats available,"4.3
87",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
TGSRTC - 7773,Lahari Non A/C Sleeper Cum Seater,23:10,06:20,07h 10m,INR 799,12 Seats available,"2.9
31",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
Zingbus Plus,A/C Seater / Sleeper (2+1),23:38,06:50,07h 12m,1075,24 Seats available,"4.5
457",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),23:30,07:15,07h 45m,INR 1519,17 Seats available,"4.5
393",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
GMRK Tours and Travels,Volvo A/C Semi Sleeper (2+2),23:30,06:10,06h 40m,INR 899,14 Seats available,"4.4
437",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
AdIntrCity SmartBus,A/C Seater / Sleeper (2+1),23:40,07:15,07h 35m,INR 889,14 Seats available,"1.0
2",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
NueGo,Electric A/C Seater (2+2),22:35,06:35,08h 00m,712,16 Seats available,"4.4
366",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
IntrCity SmartBus,AC Sleeper (2+1),23:10,06:50,07h 40m,INR 1249,13 Seats available,"4.3
332",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
Pavan Tours and Travels,A/C Sleeper (2+1),22:30,06:10,07h 40m,1129,7 Seats available,"4.5
117",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
Sri Sanvi Tours and Travels,A/C Sleeper (2+1),22:15,05:30,07h 15m,1169,7 Seats available,"4.2
225",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
Sri KVR Travels,A/C Sleeper (2+1),22:30,05:30,07h 00m,INR 1199,8 Seats available,"4.3
170",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:30,06:45,07h 15m,INR 769,14 Seats available,"4.2
463",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
APSRTC - 4244,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,20:30,06h 30m,INR 451,26 Seats available,"3.9
16",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4246,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:00,00:03,08h 03m,INR 451,26 Seats available,"4.0
14",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4256,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,02:45,06h 15m,INR 451,34 Seats available,"3.3
20",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4737,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,02:40,05h 40m,INR 451,34 Seats available,"3.1
27",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4250,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,03:02,05h 47m,INR 451,34 Seats available,"3.8
36",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4620,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,03:30,05h 45m,INR 451,34 Seats available,"3.1
13",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4198,INDRA(A.C. Seater),22:00,03:20,05h 20m,INR 545,29 Seats available,"3.8
126",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4252,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:05,04:00,05h 55m,INR 451,20 Seats available,"3.7
53",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4611,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,04:00,05h 45m,INR 451,19 Seats available,"4.3
53",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4178,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:15,04:16,06h 01m,INR 767,29 Seats available,"4.0
56",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4214,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:30,03:05,04h 35m,INR 693,39 Seats available,"3.6
95",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4628,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,04:30,06h 00m,INR 451,5 Seats available,"4.4
34",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4212,STAR LINER(NON-AC SLEEPER 2+1),22:40,03:40,05h 00m,INR 584,20 Seats available,"3.6
48",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4154,INDRA(A.C. Seater),22:45,04:25,05h 40m,INR 545,25 Seats available,"3.9
116",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4196,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,04:38,05h 38m,INR 451,34 Seats available,"4.3
94",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
IntrCity SmartBus,AC Sleeper (2+1),22:35,05:10,06h 35m,INR 599,22 Seats available,"4.5
406",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
NueGo,Electric A/C Seater (2+2),22:15,05:25,07h 10m,522,16 Seats available,"4.1
325",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:45,05:45,07h 00m,INR 379,30 Seats available,"4.6
388",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
AdIntrCity SmartBus,A/C Seater / Sleeper (2+1),22:20,04:45,06h 25m,INR 379,31 Seats available,4.5,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
KARTHIKEYA TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),23:15,05:00,05h 45m,INR 400,16 Seats available,"4.6
55",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
NueGo,Electric A/C Seater (2+2),23:15,07:48,08h 33m,830,11 Seats available,"4.0
374",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
NueGo,Electric A/C Seater (2+2),22:00,06:33,08h 33m,897,17 Seats available,"4.1
386",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
LVP Travels,A/C Seater / Sleeper (2+1),22:19,06:08,07h 49m,INR 1050,17 Seats available,"4.2
216",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
Chandu Travels,A/C Seater/Sleeper (2+1),22:45,06:00,07h 15m,1036,13 Seats available,"4.0
62",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
LVP Travels,A/C Seater / Sleeper (2+1),21:50,05:25,07h 35m,INR 1149,14 Seats available,"4.8
25",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
Kaveri Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),21:30,05:40,08h 10m,INR 1740,18 Seats available,"4.0
55",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:45,05:00,06h 15m,INR 999,17 Seats available,"4.0
50",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
Mozo travels,A/C Sleeper (2+1),20:55,05:15,08h 20m,INR 1605,11 Seats available,"4.2
111",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
PRK Travels,Non A/C Seater / Sleeper (2+1),22:13,06:35,08h 22m,1222,1 Seat available,"4.3
158",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
Sri Atluri Travels,A/C Seater / Sleeper (2+1),22:15,06:12,07h 57m,INR 1111,10 Seats available,"4.0
197",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
Sri Siddi Ganapathi Travels,A/C Seater / Sleeper (2+1),21:30,06:00,08h 30m,900,1 Seat available,New,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
Mozo travels,A/C Seater / Sleeper (2+1),22:20,06:00,07h 40m,INR 999,14 Seats available,"4.2
37",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
Mozo travels,A/C Seater / Sleeper (2+1),20:50,05:20,08h 30m,INR 1055,17 Seats available,"4.2
59",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:13,06:00,06h 47m,INR 999,10 Seats available,"4.2
222",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
Mythri Tours And Travels,A/C Sleeper (2+1),22:00,04:50,06h 50m,INR 2149,6 Seats available,"4.5
112",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
LVR Travels,Non A/C Seater / Sleeper (2+1),22:20,06:50,08h 30m,INR 1444,1 Seat available,"4.1
140",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
BSR Tours And Travels,A/C Sleeper (2+1),22:30,05:15,06h 45m,INR 1480,16 Seats available,"4.0
76",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
Holidays Tours and Travels,A/C Seater / Sleeper (2+1),22:40,05:26,06h 46m,1206,10 Seats available,"4.5
85",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
Mythri Tours And Travels,A/C Sleeper (2+1),19:15,04:00,08h 45m,INR 1529,17 Seats available,"4.4
35",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
Go Tour Travels and Holidays,A/C Sleeper (2+1),22:48,05:40,06h 52m,INR 1890,7 Seats available,"4.2
122",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
APSRTC - 52527,Express(Non AC Seater),14:00,18:30,04h 30m,INR 205,11 Seats available,"3.4
54",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
APSRTC - 52529,Express(Non AC Seater),15:00,19:30,04h 30m,INR 205,16 Seats available,"2.4
41",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
APSRTC - 52530,Express(Non AC Seater),16:15,20:45,04h 30m,INR 205,15 Seats available,"1.6
8",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
APSRTC - 52532,Express(Non AC Seater),17:30,22:00,04h 30m,INR 205,13 Seats available,"2.5
6",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
APSRTC - 52533,Express(Non AC Seater),18:45,23:30,04h 45m,INR 205,7 Seats available,"3.0
41",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
APSRTC - 52535,Express(Non AC Seater),20:30,00:30,04h 00m,INR 205,4 Seats available,"4.4
34",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
APSRTC - 52537,Express(Non AC Seater),23:05,04:00,04h 55m,INR 205,3 Seats available,"3.9
15",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:00,02:40,06h 40m,INR 1199,14 Seats available,"4.5
7",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
Indu Travels,Non A/C Seater / Sleeper (2+1),20:00,02:15,06h 15m,INR 1099,16 Seats available,"3.8
8",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),20:25,02:30,06h 05m,INR 1199,10 Seats available,"4.6
17",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),20:25,02:30,06h 05m,INR 1199,16 Seats available,4.6,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),20:30,03:00,06h 30m,INR 1200,3 Seats available,"4.5
6",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
Indu Travels,Non A/C Seater / Sleeper (2+1),20:30,02:15,05h 45m,INR 1099,14 Seats available,"3.7
11",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:30,02:05,05h 35m,INR 1199,6 Seats available,4.5,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:00,03:00,06h 00m,INR 1200,6 Seats available,"3.7
9",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:15,03:00,05h 45m,INR 1200,2 Seats available,"2.6
8",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
APSRTC - 36430,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,17:34,03h 34m,INR 302,21 Seats available,"3.5
53",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 4408,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,18:34,03h 34m,INR 302,31 Seats available,"3.8
82",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 4430,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,21:24,03h 54m,INR 313,33 Seats available,"3.2
83",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
,,,,,,,,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 27069,METRO LUXURY A/C,14:30,18:45,04h 15m,INR 467,7 Seats available,"4.2
116",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 4977,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,20:00,04h 30m,INR 312,32 Seats available,"2.8
25",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 2811,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",15:45,21:00,05h 15m,INR 328,27 Seats available,"2.8
8",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
